"active","price","created_at","id","name","description","sku","categories","in_stock"
"True","273.43","2025-11-18 00:15:32.6374+01","788","Basketball 4","Premium quality basketball for indoor and outdoor play.","SKU0788","Sports","19"
"True","17.58","2025-01-05 00:15:32.6374+01","789","Fantasy Epic 10","Engaging and thought-provoking mystery thriller that keeps you guessing.","SKU0789","Books","357"
"True","1357.01","2025-04-24 00:15:32.6374+02","790","Gaming Console 2","High-quality professional-grade smartphone with latest features.","SKU0790","Electronics","27"
"True","87.05","2025-06-20 00:15:32.6374+02","791","Shorts L4","Comfortable and stylish trendy jacket for all seasons.","SKU0791","Clothing","38"
"True","161.10","2025-07-11 00:15:32.6374+02","792","Lamp 3","Elegant and durable lamp that creates a cozy atmosphere.","SKU0792","Home","156"
"True","207.95","2025-09-16 00:15:32.6374+02","793","Running Shoes 4","Durable and reliable running shoes for maximum comfort.","SKU0793","Clothing;Sports","13"
"True","16.92","2025-11-12 00:15:32.6374+01","794","Self-Help Guide 15","Captivating and well-written mystery thriller that keeps you guessing.","SKU0794","Books","474"
"True","1667.26","2025-03-17 00:15:32.6374+01","795","Smart Watch 4","High-quality premium smartphone with latest features.","SKU0795","Electronics","14"
"False","52.80","2025-05-03 00:15:32.6374+02","796","Hoodie Q6","Comfortable and stylish fashionable t-shirt made from premium cotton.","SKU0796","Clothing","27"
"True","331.24","2025-01-09 00:15:32.6374+01","797","Lamp 3","Stylish and practical lamp that creates a cozy atmosphere.","SKU0797","Home","41"
"True","104.64","2025-01-08 00:15:32.6374+01","798","Yoga Mat 4","High-performance yoga mat with excellent grip.","SKU0798","Sports","18"
"True","32.67","2025-03-01 00:15:32.6374+01","799","Business Strategy 20","Inspiring and informative mystery thriller that keeps you guessing.","SKU0799","Books;Sports","92"
"True","1819.77","2025-03-13 00:15:32.6374+01","800","Smartphone 1","High-quality high-performance smartphone with latest features.","SKU0800","Electronics","50"
"True","174.02","2025-11-19 00:15:32.6374+01","801","Jacket B2","Comfortable and stylish casual jeans with perfect fit.","SKU0801","Clothing","42"
"True","281.94","2025-11-10 00:15:32.6374+01","802","Lamp 3","Modern and functional lamp that creates a cozy atmosphere.","SKU0802","Home","9"
"True","22.43","2025-11-07 00:15:32.6374+01","803","Water Bottle 4","Premium quality insulated water bottle for all your adventures.","SKU0803","Home","39"
"True","34.15","2025-06-16 00:15:32.6374+02","804","Mystery Thriller 5","Engaging and thought-provoking mystery thriller that keeps you guessing.","SKU0804","Books","16"
"True","1950.45","2025-03-12 00:15:32.6374+01","805","Bluetooth Speaker 6","High-quality professional-grade smartphone with latest features.","SKU0805","Electronics","14"
"True","148.42","2025-05-07 00:15:32.6374+02","806","Dress G3","Comfortable and stylish trendy dress for any occasion.","SKU0806","Clothing","27"
"True","99.22","2025-08-03 00:15:32.6374+02","807","Lamp 3","Elegant and durable lamp that creates a cozy atmosphere.","SKU0807","Home","19"
"True","113.13","2025-06-01 00:15:32.6374+02","808","Basketball 4","Durable and reliable basketball for indoor and outdoor play.","SKU0808","Sports","17"
"False","44.17","2025-09-16 00:15:32.6374+02","809","Cookbook 10","Captivating and well-written mystery thriller that keeps you guessing.","SKU0809","Books","20"
"True","1651.22","2025-01-10 00:15:32.6374+01","810","Headphones 1","High-quality premium smartphone with latest features.","SKU0810","Electronics","40"
"True","145.57","2025-09-04 00:15:32.6374+02","811","Jeans L4","Comfortable and stylish fashionable jacket for all seasons.","SKU0811","Clothing","382"
"False","217.81","2025-06-19 00:15:32.6374+02","812","Lamp 3","Stylish and practical lamp that creates a cozy atmosphere.","SKU0812","Home","33"
"True","70.31","2025-11-24 00:15:32.6374+01","813","Running Shoes 4","High-performance running shoes for maximum comfort.","SKU0813","Clothing;Sports","434"
"True","16.95","2024-12-30 00:15:32.6374+01","814","Historical Fiction 15","Inspiring and informative mystery thriller that keeps you guessing.","SKU0814","Books;Sports","46"
"True","570.03","2025-07-15 00:15:32.6374+02","815","Fitness Tracker 1","High-quality high-performance smartphone with latest features.","SKU0815","Electronics;Sports","43"
"True","34.88","2025-11-01 00:15:32.6374+01","816","T-Shirt Q7","Comfortable and stylish casual t-shirt made from premium cotton.","SKU0816","Clothing","167"
"True","464.99","2025-01-19 00:15:32.6374+01","817","Lamp 3","Modern and functional lamp that creates a cozy atmosphere.","SKU0817","Home","1"
"True","28.93","2025-02-26 00:15:32.6374+01","818","Yoga Mat 4","Premium quality yoga mat with excellent grip.","SKU0818","Sports","7"
"True","28.96","2025-04-30 00:15:32.6374+02","819","Biography 20","Engaging and thought-provoking mystery thriller that keeps you guessing.","SKU0819","Books","97"
"True","919.76","2025-03-08 00:15:32.6374+01","820","Tablet 1","High-quality professional-grade smartphone with latest features.","SKU0820","Electronics","23"
"True","20.54","2025-08-09 00:15:32.6374+02","821","Shorts B2","Comfortable and stylish trendy jeans with perfect fit.","SKU0821","Clothing","38"
"False","231.78","2025-09-09 00:15:32.6374+02","822","Lamp 3","Elegant and durable lamp that creates a cozy atmosphere.","SKU0822","Home","19"
"True","17.41","2025-01-01 00:15:32.6374+01","823","Water Bottle 4","Durable and reliable insulated water bottle for all your adventures.","SKU0823","Home","4"
"True","49.06","2025-03-16 00:15:32.6374+01","824","Science Fiction Novel 5","Captivating and well-written mystery thriller that keeps you guessing.","SKU0824","Books","10"
"True","1804.37","2025-09-18 00:15:32.6374+02","825","Laptop 6","High-quality premium smartphone with latest features.","SKU0825","Electronics","3"
"True","100.41","2025-04-30 00:15:32.6374+02","826","Hoodie G1","Comfortable and stylish fashionable dress for any occasion.","SKU0826","Clothing","33"
"True","292.29","2025-04-01 00:15:32.6374+02","827","Lamp 3","Stylish and practical lamp that creates a cozy atmosphere.","SKU0827","Home","24"
"True","28.63","2025-08-09 00:15:32.6374+02","828","Basketball 4","High-performance basketball for indoor and outdoor play.","SKU0828","Sports","5"
"True","15.18","2025-09-10 00:15:32.6374+02","829","Fantasy Epic 10","Inspiring and informative mystery thriller that keeps you guessing.","SKU0829","Books;Sports","13"
"False","196.92","2025-07-16 00:15:32.6374+02","830","Gaming Console 3","High-quality high-performance smartphone with latest features.","SKU0830","Electronics","166"
"True","43.18","2025-05-19 00:15:32.6374+02","831","Jacket L2","Comfortable and stylish casual jacket for all seasons.","SKU0831","Clothing","129"
"True","268.46","2025-07-13 00:15:32.6374+02","832","Lamp 3","Modern and functional lamp that creates a cozy atmosphere.","SKU0832","Home","37"
"True","119.40","2025-09-21 00:15:32.6374+02","833","Running Shoes 4","Premium quality running shoes for maximum comfort.","SKU0833","Clothing;Sports","32"
"True","46.96","2025-08-27 00:15:32.6374+02","834","Self-Help Guide 15","Engaging and thought-provoking mystery thriller that keeps you guessing.","SKU0834","Books","26"
"True","1375.74","2025-08-15 00:15:32.6374+02","835","Smart Watch 4","High-quality professional-grade smartphone with latest features.","SKU0835","Electronics","160"
"True","40.67","2025-03-16 00:15:32.6374+01","836","Dress Q3","Comfortable and stylish trendy t-shirt made from premium cotton.","SKU0836","Clothing","110"
"True","41.06","2025-07-04 00:15:32.6374+02","837","Lamp 3","Elegant and durable lamp that creates a cozy atmosphere.","SKU0837","Home","405"
"True","43.32","2025-01-02 00:15:32.6374+01","838","Yoga Mat 4","Durable and reliable yoga mat with excellent grip.","SKU0838","Sports","11"
"True","30.26","2025-05-24 00:15:32.6374+02","839","Business Strategy 20","Captivating and well-written mystery thriller that keeps you guessing.","SKU0839","Books","9"
"True","1083.05","2025-06-25 00:15:32.6374+02","840","Smartphone 1","High-quality premium smartphone with latest features.","SKU0840","Electronics","18"
"True","192.18","2025-04-17 00:15:32.6374+02","841","Jeans B2","Comfortable and stylish fashionable jeans with perfect fit.","SKU0841","Clothing","414"
"True","436.42","2025-02-26 00:15:32.6374+01","842","Lamp 3","Stylish and practical lamp that creates a cozy atmosphere.","SKU0842","Home","319"
"True","224.90","2025-03-03 00:15:32.6374+01","843","Water Bottle 4","High-performance insulated water bottle for all your adventures.","SKU0843","Home","39"
"True","18.91","2025-09-23 00:15:32.6374+02","844","Mystery Thriller 5","Inspiring and informative mystery thriller that keeps you guessing.","SKU0844","Books;Sports","38"
"True","464.15","2025-04-04 00:15:32.6374+02","845","Bluetooth Speaker 6","High-quality high-performance smartphone with latest features.","SKU0845","Electronics","18"
"True","129.01","2025-05-09 00:15:32.6374+02","846","T-Shirt G7","Comfortable and stylish casual dress for any occasion.","SKU0846","Clothing","72"
"True","346.54","2025-01-03 00:15:32.6374+01","847","Lamp 3","Modern and functional lamp that creates a cozy atmosphere.","SKU0847","Home","8"
"True","205.18","2025-06-22 00:15:32.6374+02","848","Basketball 4","Premium quality basketball for indoor and outdoor play.","SKU0848","Sports","24"
"True","10.22","2025-11-17 00:15:32.6374+01","849","Cookbook 10","Engaging and thought-provoking mystery thriller that keeps you guessing.","SKU0849","Books","22"
"True","1582.69","2025-02-12 00:15:32.6374+01","850","Headphones 11","High-quality professional-grade smartphone with latest features.","SKU0850","Electronics","252"
"True","34.67","2025-01-14 00:15:32.6374+01","851","Shorts L4","Comfortable and stylish trendy jacket for all seasons.","SKU0851","Clothing","166"
"True","31.70","2025-02-27 00:15:32.6374+01","852","Lamp 3","Elegant and durable lamp that creates a cozy atmosphere.","SKU0852","Home","44"
"True","29.57","2025-07-23 00:15:32.6374+02","853","Running Shoes 4","Durable and reliable running shoes for maximum comfort.","SKU0853","Clothing;Sports","167"
"True","23.23","2025-02-02 00:15:32.6374+01","854","Historical Fiction 15","Captivating and well-written mystery thriller that keeps you guessing.","SKU0854","Books","40"
"False","1799.62","2025-09-26 00:15:32.6374+02","855","Fitness Tracker 1","High-quality premium smartphone with latest features.","SKU0855","Electronics;Sports","7"
"True","48.28","2025-02-13 00:15:32.6374+01","856","Hoodie Q3","Comfortable and stylish fashionable t-shirt made from premium cotton.","SKU0856","Clothing","36"
"True","360.10","2025-12-14 00:15:32.6374+01","857","Lamp 3","Stylish and practical lamp that creates a cozy atmosphere.","SKU0857","Home","16"
"True","44.18","2025-03-25 00:15:32.6374+01","858","Yoga Mat 4","High-performance yoga mat with excellent grip.","SKU0858","Sports","13"
"True","46.93","2025-03-14 00:15:32.6374+01","859","Biography 20","Inspiring and informative mystery thriller that keeps you guessing.","SKU0859","Books;Sports","26"
"True","1980.52","2025-01-17 00:15:32.6374+01","860","Tablet 1","High-quality high-performance smartphone with latest features.","SKU0860","Electronics","23"
"True","168.73","2025-01-14 00:15:32.6374+01","861","Jacket B2","Comfortable and stylish casual jeans with perfect fit.","SKU0861","Clothing","110"
"True","120.48","2025-04-19 00:15:32.6374+02","862","Lamp 3","Modern and functional lamp that creates a cozy atmosphere.","SKU0862","Home","38"
"True","80.26","2025-01-14 00:15:32.6374+01","863","Water Bottle 4","Premium quality insulated water bottle for all your adventures.","SKU0863","Home","167"
"False","43.76","2025-07-25 00:15:32.6374+02","864","Science Fiction Novel 5","Engaging and thought-provoking mystery thriller that keeps you guessing.","SKU0864","Books","61"
"True","404.19","2025-01-03 00:15:32.6374+01","865","Laptop 6","High-quality professional-grade smartphone with latest features.","SKU0865","Electronics","3"
"True","183.77","2025-01-27 00:15:32.6374+01","866","Dress G3","Comfortable and stylish trendy dress for any occasion.","SKU0866","Clothing","28"
"True","217.37","2025-04-26 00:15:32.6374+02","867","Lamp 3","Elegant and durable lamp that creates a cozy atmosphere.","SKU0867","Home","34"
"True","133.77","2025-10-13 00:15:32.6374+02","868","Basketball 4","Durable and reliable basketball for indoor and outdoor play.","SKU0868","Sports","17"
"True","24.88","2025-04-09 00:15:32.6374+02","869","Fantasy Epic 10","Captivating and well-written mystery thriller that keeps you guessing.","SKU0869","Books","225"
"True","1912.62","2025-05-12 00:15:32.6374+02","870","Gaming Console 1","High-quality premium smartphone with latest features.","SKU0870","Electronics","39"
"True","64.75","2025-03-29 00:15:32.6374+01","871","Jeans L8","Comfortable and stylish fashionable jacket for all seasons.","SKU0871","Clothing","18"
"True","31.04","2025-03-10 00:15:32.6374+01","872","Lamp 3","Stylish and practical lamp that creates a cozy atmosphere.","SKU0872","Home","41"
"True","62.62","2025-03-16 00:15:32.6374+01","873","Running Shoes 4","High-performance running shoes for maximum comfort.","SKU0873","Clothing;Sports","22"
"True","46.40","2025-05-26 00:15:32.6374+02","874","Self-Help Guide 15","Inspiring and informative mystery thriller that keeps you guessing.","SKU0874","Books;Sports","35"
"True","1274.85","2025-04-23 00:15:32.6374+02","875","Smart Watch 4","High-quality high-performance smartphone with latest features.","SKU0875","Electronics","25"
"True","193.22","2025-02-09 00:15:32.6374+01","876","T-Shirt Q7","Comfortable and stylish casual t-shirt made from premium cotton.","SKU0876","Clothing","313"
"True","49.79","2025-03-29 00:15:32.6374+01","877","Lamp 3","Modern and functional lamp that creates a cozy atmosphere.","SKU0877","Home","119"
"True","29.67","2025-06-02 00:15:32.6374+02","878","Yoga Mat 4","Premium quality yoga mat with excellent grip.","SKU0878","Sports","10"
"True","41.37","2025-12-05 00:15:32.6374+01","879","Business Strategy 20","Engaging and thought-provoking mystery thriller that keeps you guessing.","SKU0879","Books","41"
"False","1871.58","2025-07-31 00:15:32.6374+02","880","Smartphone 1","High-quality professional-grade smartphone with latest features.","SKU0880","Electronics","39"
"True","199.79","2025-03-11 00:15:32.6374+01","881","Shorts B2","Comfortable and stylish trendy jeans with perfect fit.","SKU0881","Clothing","32"
"True","174.46","2025-05-24 00:15:32.6374+02","882","Lamp 3","Elegant and durable lamp that creates a cozy atmosphere.","SKU0882","Home","26"
"True","205.32","2025-03-15 00:15:32.6374+01","883","Water Bottle 4","Durable and reliable insulated water bottle for all your adventures.","SKU0883","Home","78"
"True","33.85","2025-05-08 00:15:32.6374+02","884","Mystery Thriller 5","Captivating and well-written mystery thriller that keeps you guessing.","SKU0884","Books","13"
"True","79.61","2025-05-03 00:15:32.6374+02","885","Bluetooth Speaker 6","High-quality premium smartphone with latest features.","SKU0885","Electronics","39"
"True","63.68","2025-06-17 00:15:32.6374+02","886","Hoodie G5","Comfortable and stylish fashionable dress for any occasion.","SKU0886","Clothing","0"
"True","90.98","2025-02-17 00:15:32.6374+01","887","Lamp 3","Stylish and practical lamp that creates a cozy atmosphere.","SKU0887","Home","342"
"True","47.00","2025-01-27 00:15:32.6374+01","888","Basketball 4","High-performance basketball for indoor and outdoor play.","SKU0888","Sports","27"
"True","18.45","2025-05-27 00:15:32.6374+02","889","Cookbook 10","Inspiring and informative mystery thriller that keeps you guessing.","SKU0889","Books;Sports","45"
"True","1252.06","2025-07-16 00:15:32.6374+02","890","Headphones 6","High-quality high-performance smartphone with latest features.","SKU0890","Electronics","106"
"True","127.11","2025-07-22 00:15:32.6374+02","891","Jacket L2","Comfortable and stylish casual jacket for all seasons.","SKU0891","Clothing","34"
"False","286.00","2025-10-09 00:15:32.6374+02","892","Lamp 3","Modern and functional lamp that creates a cozy atmosphere.","SKU0892","Home","9"
"True","212.85","2025-12-19 00:15:32.6374+01","893","Running Shoes 4","Premium quality running shoes for maximum comfort.","SKU0893","Clothing;Sports","232"
"True","29.64","2025-12-05 00:15:32.6374+01","894","Historical Fiction 15","Engaging and thought-provoking mystery thriller that keeps you guessing.","SKU0894","Books","32"
"True","120.10","2025-09-27 00:15:32.6374+02","895","Fitness Tracker 1","High-quality professional-grade smartphone with latest features.","SKU0895","Electronics;Sports","55"
"True","92.66","2025-08-25 00:15:32.6374+02","896","Dress Q3","Comfortable and stylish trendy t-shirt made from premium cotton.","SKU0896","Clothing","24"
"True","481.10","2025-06-26 00:15:32.6374+02","897","Lamp 3","Elegant and durable lamp that creates a cozy atmosphere.","SKU0897","Home","77"
"True","193.37","2025-07-12 00:15:32.6374+02","898","Yoga Mat 4","Durable and reliable yoga mat with excellent grip.","SKU0898","Sports","19"
"True","8.45","2025-10-11 00:15:32.6374+02","899","Biography 20","Captivating and well-written mystery thriller that keeps you guessing.","SKU0899","Books","24"
"True","1499.80","2025-01-31 00:15:32.6374+01","900","Tablet 1","High-quality premium smartphone with latest features.","SKU0900","Electronics","15"
"True","113.70","2025-02-14 00:15:32.6374+01","901","Jeans B6","Comfortable and stylish fashionable jeans with perfect fit.","SKU0901","Clothing","128"
"True","171.17","2025-12-07 00:15:32.6374+01","902","Lamp 3","Stylish and practical lamp that creates a cozy atmosphere.","SKU0902","Home","31"
"True","22.96","2025-10-31 00:15:32.6374+01","903","Water Bottle 4","High-performance insulated water bottle for all your adventures.","SKU0903","Home","22"
"True","33.52","2025-03-12 00:15:32.6374+01","904","Science Fiction Novel 5","Inspiring and informative mystery thriller that keeps you guessing.","SKU0904","Books;Sports","3"
"True","1485.52","2025-09-07 00:15:32.6374+02","905","Laptop 6","High-quality high-performance smartphone with latest features.","SKU0905","Electronics","0"
"True","180.04","2025-05-04 00:15:32.6374+02","906","T-Shirt G7","Comfortable and stylish casual dress for any occasion.","SKU0906","Clothing","118"
"True","219.63","2025-04-21 00:15:32.6374+02","907","Lamp 3","Modern and functional lamp that creates a cozy atmosphere.","SKU0907","Home","309"
"True","115.76","2025-02-17 00:15:32.6374+01","908","Basketball 4","Premium quality basketball for indoor and outdoor play.","SKU0908","Sports","34"
"True","39.43","2025-11-25 00:15:32.6374+01","909","Fantasy Epic 10","Engaging and thought-provoking mystery thriller that keeps you guessing.","SKU0909","Books","21"
"True","1238.02","2025-03-05 00:15:32.6374+01","910","Gaming Console 2","High-quality professional-grade smartphone with latest features.","SKU0910","Electronics","9"
"True","108.63","2025-11-21 00:15:32.6374+01","911","Shorts L4","Comfortable and stylish trendy jacket for all seasons.","SKU0911","Clothing","177"
"True","315.31","2025-06-07 00:15:32.6374+02","912","Lamp 3","Elegant and durable lamp that creates a cozy atmosphere.","SKU0912","Home","64"
"False","170.94","2025-11-19 00:15:32.6374+01","913","Running Shoes 4","Durable and reliable running shoes for maximum comfort.","SKU0913","Clothing;Sports","36"
"False","48.15","2025-10-24 00:15:32.6374+02","914","Self-Help Guide 15","Captivating and well-written mystery thriller that keeps you guessing.","SKU0914","Books","15"
"True","1599.36","2025-05-30 00:15:32.6374+02","915","Smart Watch 4","High-quality premium smartphone with latest features.","SKU0915","Electronics","264"
"True","187.74","2025-08-30 00:15:32.6374+02","916","Hoodie Q7","Comfortable and stylish fashionable t-shirt made from premium cotton.","SKU0916","Clothing","273"
"True","486.86","2025-01-28 00:15:32.6374+01","917","Lamp 3","Stylish and practical lamp that creates a cozy atmosphere.","SKU0917","Home","43"
"True","283.23","2025-01-14 00:15:32.6374+01","918","Yoga Mat 4","High-performance yoga mat with excellent grip.","SKU0918","Sports","19"
"True","33.27","2025-09-22 00:15:32.6374+02","919","Business Strategy 20","Inspiring and informative mystery thriller that keeps you guessing.","SKU0919","Books;Sports","25"
"True","1933.40","2025-08-12 00:15:32.6374+02","920","Smartphone 1","High-quality high-performance smartphone with latest features.","SKU0920","Electronics","37"
"True","54.50","2025-08-07 00:15:32.6374+02","921","Jacket B2","Comfortable and stylish casual jeans with perfect fit.","SKU0921","Clothing","33"
"True","228.24","2025-11-26 00:15:32.6374+01","922","Lamp 3","Modern and functional lamp that creates a cozy atmosphere.","SKU0922","Home","203"
"True","67.64","2025-04-28 00:15:32.6374+02","923","Water Bottle 4","Premium quality insulated water bottle for all your adventures.","SKU0923","Home","48"
"True","31.16","2025-05-06 00:15:32.6374+02","924","Mystery Thriller 5","Engaging and thought-provoking mystery thriller that keeps you guessing.","SKU0924","Books","6"
"True","70.57","2025-01-03 00:15:32.6374+01","925","Bluetooth Speaker 6","High-quality professional-grade smartphone with latest features.","SKU0925","Electronics","42"
"True","26.30","2025-11-12 00:15:32.6374+01","926","Dress G3","Comfortable and stylish trendy dress for any occasion.","SKU0926","Clothing","28"
"False","467.88","2025-04-06 00:15:32.6374+02","927","Lamp 3","Elegant and durable lamp that creates a cozy atmosphere.","SKU0927","Home","386"
"True","242.08","2025-05-04 00:15:32.6374+02","928","Basketball 4","Durable and reliable basketball for indoor and outdoor play.","SKU0928","Sports","44"
"False","44.77","2025-10-19 00:15:32.6374+02","929","Cookbook 10","Captivating and well-written mystery thriller that keeps you guessing.","SKU0929","Books","9"
"True","1882.01","2025-09-15 00:15:32.6374+02","930","Headphones 1","High-quality premium smartphone with latest features.","SKU0930","Electronics","194"
"True","145.24","2025-02-07 00:15:32.6374+01","931","Jeans L4","Comfortable and stylish fashionable jacket for all seasons.","SKU0931","Clothing","18"
"True","235.90","2025-02-05 00:15:32.6374+01","932","Lamp 3","Stylish and practical lamp that creates a cozy atmosphere.","SKU0932","Home","34"
"True","203.32","2025-05-28 00:15:32.6374+02","933","Running Shoes 4","High-performance running shoes for maximum comfort.","SKU0933","Clothing;Sports","495"
"True","25.87","2025-10-19 00:15:32.6374+02","934","Historical Fiction 15","Inspiring and informative mystery thriller that keeps you guessing.","SKU0934","Books;Sports","42"
"True","841.67","2025-01-05 00:15:32.6374+01","935","Fitness Tracker 1","High-quality high-performance smartphone with latest features.","SKU0935","Electronics;Sports","43"
"True","20.90","2025-08-13 00:15:32.6374+02","936","T-Shirt Q7","Comfortable and stylish casual t-shirt made from premium cotton.","SKU0936","Clothing","44"
"True","268.73","2025-11-13 00:15:32.6374+01","937","Lamp 3","Modern and functional lamp that creates a cozy atmosphere.","SKU0937","Home","0"
"True","178.25","2025-11-08 00:15:32.6374+01","938","Yoga Mat 4","Premium quality yoga mat with excellent grip.","SKU0938","Sports","7"
"True","25.00","2025-12-14 00:15:32.6374+01","939","Biography 20","Engaging and thought-provoking mystery thriller that keeps you guessing.","SKU0939","Books","44"
"True","293.46","2025-04-18 00:15:32.6374+02","940","Tablet 1","High-quality professional-grade smartphone with latest features.","SKU0940","Electronics","32"
"True","48.34","2025-10-25 00:15:32.6374+02","941","Shorts B2","Comfortable and stylish trendy jeans with perfect fit.","SKU0941","Clothing","48"
"True","262.98","2025-12-14 00:15:32.6374+01","942","Lamp 3","Elegant and durable lamp that creates a cozy atmosphere.","SKU0942","Home","128"
"True","201.81","2025-04-05 00:15:32.6374+02","943","Water Bottle 4","Durable and reliable insulated water bottle for all your adventures.","SKU0943","Home","13"
"True","38.08","2025-01-01 00:15:32.6374+01","944","Science Fiction Novel 5","Captivating and well-written mystery thriller that keeps you guessing.","SKU0944","Books","21"
"True","178.63","2025-04-03 00:15:32.6374+02","945","Laptop 6","High-quality premium smartphone with latest features.","SKU0945","Electronics","46"
"False","141.56","2025-09-16 00:15:32.6374+02","946","Hoodie G2","Comfortable and stylish fashionable dress for any occasion.","SKU0946","Clothing","7"
"True","73.00","2025-02-12 00:15:32.6374+01","947","Lamp 3","Stylish and practical lamp that creates a cozy atmosphere.","SKU0947","Home","23"
"True","79.67","2025-06-25 00:15:32.6374+02","948","Basketball 4","High-performance basketball for indoor and outdoor play.","SKU0948","Sports","36"
"True","22.97","2025-11-01 00:15:32.6374+01","949","Fantasy Epic 10","Inspiring and informative mystery thriller that keeps you guessing.","SKU0949","Books;Sports","129"
"True","1649.17","2025-06-25 00:15:32.6374+02","950","Gaming Console 3","High-quality high-performance smartphone with latest features.","SKU0950","Electronics","1"
"False","180.35","2025-02-12 00:15:32.6374+01","951","Jacket L2","Comfortable and stylish casual jacket for all seasons.","SKU0951","Clothing","9"
"True","448.05","2025-11-05 00:15:32.6374+01","952","Lamp 3","Modern and functional lamp that creates a cozy atmosphere.","SKU0952","Home","193"
"True","111.75","2025-10-08 00:15:32.6374+02","953","Running Shoes 4","Premium quality running shoes for maximum comfort.","SKU0953","Clothing;Sports","45"
"False","45.77","2025-04-19 00:15:32.6374+02","954","Self-Help Guide 15","Engaging and thought-provoking mystery thriller that keeps you guessing.","SKU0954","Books","9"
"False","1233.97","2025-03-14 00:15:32.6374+01","955","Smart Watch 4","High-quality professional-grade smartphone with latest features.","SKU0955","Electronics","36"
"True","50.74","2025-11-23 00:15:32.6374+01","956","Dress Q3","Comfortable and stylish trendy t-shirt made from premium cotton.","SKU0956","Clothing","23"
"True","301.72","2025-11-27 00:15:32.6374+01","957","Lamp 3","Elegant and durable lamp that creates a cozy atmosphere.","SKU0957","Home","19"
"True","202.32","2025-06-22 00:15:32.6374+02","958","Yoga Mat 4","Durable and reliable yoga mat with excellent grip.","SKU0958","Sports","33"
"True","6.71","2025-08-27 00:15:32.6374+02","959","Business Strategy 20","Captivating and well-written mystery thriller that keeps you guessing.","SKU0959","Books","7"
"True","928.95","2025-01-23 00:15:32.6374+01","960","Smartphone 1","High-quality premium smartphone with latest features.","SKU0960","Electronics","3"
"True","108.21","2025-11-20 00:15:32.6374+01","961","Jeans B2","Comfortable and stylish fashionable jeans with perfect fit.","SKU0961","Clothing","9"
"False","194.30","2025-09-11 00:15:32.6374+02","962","Lamp 3","Stylish and practical lamp that creates a cozy atmosphere.","SKU0962","Home","14"
"True","70.73","2025-06-15 00:15:32.6374+02","963","Water Bottle 4","High-performance insulated water bottle for all your adventures.","SKU0963","Home","171"
"True","32.01","2025-04-28 00:15:32.6374+02","964","Mystery Thriller 5","Inspiring and informative mystery thriller that keeps you guessing.","SKU0964","Books;Sports","411"
"True","852.18","2025-07-22 00:15:32.6374+02","965","Bluetooth Speaker 6","High-quality high-performance smartphone with latest features.","SKU0965","Electronics","45"
"True","47.80","2025-10-21 00:15:32.6374+02","966","T-Shirt G7","Comfortable and stylish casual dress for any occasion.","SKU0966","Clothing","19"
"True","228.90","2025-03-12 00:15:32.6374+01","967","Lamp 3","Modern and functional lamp that creates a cozy atmosphere.","SKU0967","Home","49"
"True","96.98","2025-02-06 00:15:32.6374+01","968","Basketball 4","Premium quality basketball for indoor and outdoor play.","SKU0968","Sports","27"
"True","22.05","2025-02-14 00:15:32.6374+01","969","Cookbook 10","Engaging and thought-provoking mystery thriller that keeps you guessing.","SKU0969","Books","50"
"True","1939.45","2025-04-01 00:15:32.6374+02","970","Headphones 11","High-quality professional-grade smartphone with latest features.","SKU0970","Electronics","294"
"True","124.71","2025-12-05 00:15:32.6374+01","971","Shorts L4","Comfortable and stylish trendy jacket for all seasons.","SKU0971","Clothing","9"
"True","438.48","2025-02-04 00:15:32.6374+01","972","Lamp 3","Elegant and durable lamp that creates a cozy atmosphere.","SKU0972","Home","6"
"True","37.12","2025-11-28 00:15:32.6374+01","973","Running Shoes 4","Durable and reliable running shoes for maximum comfort.","SKU0973","Clothing;Sports","8"
"True","30.42","2025-07-08 00:15:32.6374+02","974","Historical Fiction 15","Captivating and well-written mystery thriller that keeps you guessing.","SKU0974","Books","20"
"True","1742.34","2025-02-24 00:15:32.6374+01","975","Fitness Tracker 1","High-quality premium smartphone with latest features.","SKU0975","Electronics;Sports","99"
"True","69.01","2025-08-23 00:15:32.6374+02","976","Hoodie Q4","Comfortable and stylish fashionable t-shirt made from premium cotton.","SKU0976","Clothing","1"
"True","194.53","2025-09-12 00:15:32.6374+02","977","Lamp 3","Stylish and practical lamp that creates a cozy atmosphere.","SKU0977","Home","25"
"True","225.91","2025-03-25 00:15:32.6374+01","978","Yoga Mat 4","High-performance yoga mat with excellent grip.","SKU0978","Sports","33"
"True","22.29","2025-03-01 00:15:32.6374+01","979","Biography 20","Inspiring and informative mystery thriller that keeps you guessing.","SKU0979","Books;Sports","15"
"True","1781.88","2025-01-07 00:15:32.6374+01","980","Tablet 1","High-quality high-performance smartphone with latest features.","SKU0980","Electronics","388"
"True","88.96","2025-03-15 00:15:32.6374+01","981","Jacket B2","Comfortable and stylish casual jeans with perfect fit.","SKU0981","Clothing","31"
"False","195.42","2025-02-20 00:15:32.6374+01","982","Lamp 3","Modern and functional lamp that creates a cozy atmosphere.","SKU0982","Home","33"
"False","107.05","2025-09-21 00:15:32.6374+02","983","Water Bottle 4","Premium quality insulated water bottle for all your adventures.","SKU0983","Home","1"
"True","24.05","2025-01-16 00:15:32.6374+01","984","Science Fiction Novel 5","Engaging and thought-provoking mystery thriller that keeps you guessing.","SKU0984","Books","25"
